filename, totalwords, totalkwds, Tax, Legal, Fin, Sys, Idio, rm_totalwords, rm_totalkwds, rm_Tax, rm_Legal, rm_Fin, rm_Sys, rm_Idio, rate_totalwords, rate_totalkwds, rate_Tax, rate_Legal, rate_Fin, rate_Sys, rate_Idio, techindustry_totalwords, techindustry_totalkwds, techindustry_Tax, techindustry_Legal, techindustry_Fin, techindustry_Sys, techindustry_Idio, investment_totalwords, investment_totalkwds, investment_Tax, investment_Legal, investment_Fin, investment_Sys, investment_Idio, expansion_totalwords, expansion_totalkwds, expansion_Tax, expansion_Legal, expansion_Fin, expansion_Sys, expansion_Idio, purchsales_totalwords, purchsales_totalkwds, purchsales_Tax, purchsales_Legal, purchsales_Fin, purchsales_Sys, purchsales_Idio, rd_totalwords, rd_totalkwds, rd_Tax, rd_Legal, rd_Fin, rd_Sys, rd_Idio, image_totalwords, image_totalkwds, image_Tax, image_Legal, image_Fin, image_Sys, image_Idio, shares_totalwords, shares_totalkwds, shares_Tax, shares_Legal, shares_Fin, shares_Sys, shares_Idio, merge_totalwords, merge_totalkwds, merge_Tax, merge_Legal, merge_Fin, merge_Sys, merge_Idio, manage_totalwords, manage_totalkwds, manage_Tax, manage_Legal, manage_Fin, manage_Sys, manage_Idio, rule_totalwords, rule_totalkwds, rule_Tax, rule_Legal, rule_Fin, rule_Sys, rule_Idio, lawsuit_totalwords, lawsuit_totalkwds, lawsuit_Tax, lawsuit_Legal, lawsuit_Fin, lawsuit_Sys, lawsuit_Idio, else_totalwords, else_totalkwds, else_Tax, else_Legal, else_Fin, else_Sys, else_Idio, crisis_totalwords, crisis_totalkwds, crisis_Tax, crisis_Legal, crisis_Fin, crisis_Sys, crisis_Idio, other_totalwords, other_totalkwds, other_Tax, other_Legal, other_Fin, other_Sys, other_Idio, 
2454聯發科, 2237, 232, 0, 26, 3, 61, 142, 0, 0, 0, 0, 0, 0, 0, 165, 31, 0, 1, 1, 26, 3, 60, 8, 0, 1, 1, 4, 2, 158, 15, 0, 1, 0, 13, 1, 65, 5, 0, 1, 0, 2, 2, 55, 6, 0, 1, 0, 0, 5, 164, 8, 0, 0, 0, 3, 5, 79, 4, 0, 2, 0, 0, 2, 38, 0, 0, 0, 0, 0, 0, 150, 19, 0, 2, 1, 3, 13, 18, 0, 0, 0, 0, 0, 0, 80, 8, 0, 2, 0, 4, 2, 1136, 127, 0, 15, 0, 6, 106, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 1, 0, 0, 0, 0, 1, 
1713國化, 263, 25, 0, 3, 3, 9, 10, 0, 0, 0, 0, 0, 0, 0, 52, 11, 0, 0, 3, 8, 0, 11, 1, 0, 0, 0, 0, 1, 23, 1, 0, 0, 0, 1, 0, 11, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 78, 7, 0, 1, 0, 0, 6, 10, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 6, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
8081致新, 514, 57, 0, 5, 0, 37, 15, 0, 0, 0, 0, 0, 0, 0, 129, 23, 0, 0, 0, 19, 4, 26, 5, 0, 0, 0, 1, 4, 59, 9, 0, 0, 0, 9, 0, 17, 1, 0, 0, 0, 0, 1, 32, 2, 0, 0, 0, 0, 2, 20, 3, 0, 0, 0, 1, 2, 19, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 17, 1, 0, 0, 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 77, 2, 0, 1, 0, 1, 0, 54, 11, 0, 4, 0, 6, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
3311閎暉, 930, 71, 0, 4, 6, 30, 31, 317, 15, 0, 2, 3, 4, 6, 69, 14, 0, 0, 0, 11, 3, 46, 7, 0, 0, 0, 1, 6, 77, 9, 0, 0, 0, 6, 3, 19, 2, 0, 0, 1, 0, 1, 85, 6, 0, 0, 0, 2, 4, 65, 6, 0, 0, 0, 2, 4, 58, 3, 0, 0, 2, 1, 0, 17, 0, 0, 0, 0, 0, 0, 20, 2, 0, 0, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 58, 1, 0, 0, 0, 0, 1, 78, 6, 0, 2, 0, 3, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
6133金橋, 1103, 117, 0, 8, 1, 75, 33, 0, 0, 0, 0, 0, 0, 0, 219, 43, 0, 0, 0, 35, 8, 60, 6, 0, 0, 0, 0, 6, 263, 25, 0, 0, 1, 23, 1, 30, 5, 0, 0, 0, 4, 1, 145, 21, 0, 3, 0, 8, 10, 71, 3, 0, 0, 0, 2, 1, 120, 5, 0, 1, 0, 1, 3, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 89, 9, 0, 4, 0, 2, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
3454晶睿, 801, 91, 0, 4, 0, 54, 33, 0, 0, 0, 0, 0, 0, 0, 282, 46, 0, 0, 0, 35, 11, 27, 3, 0, 0, 0, 0, 3, 148, 11, 0, 0, 0, 9, 2, 16, 2, 0, 0, 0, 0, 2, 63, 5, 0, 0, 0, 1, 4, 91, 11, 0, 0, 0, 3, 8, 29, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 14, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 36, 1, 0, 1, 0, 0, 0, 54, 10, 0, 3, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2388威盛, 860, 108, 6, 10, 4, 59, 29, 0, 0, 0, 0, 0, 0, 0, 142, 27, 0, 1, 3, 21, 2, 153, 26, 0, 1, 0, 13, 12, 115, 12, 0, 0, 1, 11, 0, 13, 3, 0, 0, 0, 1, 2, 23, 4, 0, 0, 0, 1, 3, 78, 0, 0, 0, 0, 0, 0, 45, 2, 0, 0, 0, 0, 2, 19, 0, 0, 0, 0, 0, 0, 11, 2, 0, 0, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 25, 1, 0, 0, 0, 1, 0, 214, 31, 6, 8, 0, 11, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2033佳大, 418, 56, 9, 3, 6, 23, 15, 0, 0, 0, 0, 0, 0, 0, 119, 29, 0, 0, 5, 17, 7, 12, 1, 0, 0, 0, 0, 1, 35, 4, 0, 0, 0, 4, 0, 8, 1, 0, 0, 0, 0, 1, 8, 1, 0, 0, 0, 0, 1, 21, 0, 0, 0, 0, 0, 0, 41, 2, 0, 0, 1, 0, 1, 22, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0, 1, 19, 0, 0, 0, 0, 0, 0, 26, 2, 0, 2, 0, 0, 0, 95, 15, 9, 1, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2467志聖, 817, 76, 0, 11, 5, 38, 22, 198, 25, 0, 10, 0, 10, 5, 109, 22, 0, 0, 3, 16, 3, 36, 4, 0, 0, 0, 1, 3, 112, 7, 0, 0, 1, 6, 0, 36, 5, 0, 0, 0, 2, 3, 59, 3, 0, 0, 0, 0, 3, 60, 4, 0, 0, 0, 2, 2, 45, 3, 0, 0, 1, 1, 1, 25, 0, 0, 0, 0, 0, 0, 17, 2, 0, 0, 0, 0, 2, 34, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 
3090日電貿, 1094, 112, 2, 10, 7, 69, 24, 0, 0, 0, 0, 0, 0, 0, 219, 33, 2, 0, 1, 25, 5, 33, 3, 0, 0, 0, 0, 3, 114, 9, 0, 1, 0, 8, 0, 11, 1, 0, 0, 0, 0, 1, 129, 17, 0, 0, 0, 6, 11, 9, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 30, 1, 0, 1, 0, 0, 0, 142, 21, 0, 8, 1, 9, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 26, 0, 0, 5, 21, 0, 
2614東森, 3444, 256, 0, 26, 21, 172, 37, 88, 4, 0, 3, 0, 0, 1, 386, 71, 0, 0, 13, 55, 3, 19, 1, 0, 0, 0, 0, 1, 159, 20, 0, 0, 2, 17, 1, 18, 1, 0, 0, 0, 0, 1, 47, 3, 0, 0, 0, 1, 2, 18, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 16, 1, 0, 0, 0, 0, 1, 20, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 2600, 155, 0, 23, 6, 99, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 
1709和益, 477, 58, 0, 1, 6, 32, 19, 0, 0, 0, 0, 0, 0, 0, 112, 28, 0, 0, 5, 20, 3, 25, 3, 0, 0, 0, 0, 3, 53, 4, 0, 0, 1, 2, 1, 11, 1, 0, 0, 0, 0, 1, 11, 1, 0, 0, 0, 0, 1, 107, 13, 0, 0, 0, 6, 7, 33, 2, 0, 0, 0, 1, 1, 20, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 68, 4, 0, 0, 0, 3, 1, 6, 1, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
8926台汽電, 605, 67, 0, 4, 4, 47, 12, 0, 0, 0, 0, 0, 0, 0, 140, 30, 0, 0, 3, 24, 3, 12, 1, 0, 0, 0, 0, 1, 233, 14, 0, 1, 1, 11, 1, 9, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 75, 9, 0, 0, 0, 6, 3, 54, 10, 0, 3, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
1442名軒, 331, 32, 0, 2, 1, 18, 11, 0, 0, 0, 0, 0, 0, 0, 69, 17, 0, 0, 1, 10, 6, 9, 1, 0, 0, 0, 0, 1, 55, 2, 0, 0, 0, 2, 0, 10, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 98, 9, 0, 2, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2337旺宏, 992, 106, 2, 6, 4, 52, 42, 109, 5, 0, 2, 1, 1, 1, 157, 44, 0, 2, 3, 29, 10, 49, 10, 0, 0, 0, 4, 6, 65, 4, 0, 0, 0, 4, 0, 57, 4, 0, 0, 0, 3, 1, 63, 5, 0, 0, 0, 2, 3, 144, 15, 0, 0, 0, 1, 14, 12, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 185, 8, 0, 0, 0, 6, 2, 102, 10, 2, 2, 0, 2, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
6277宏正, 1774, 155, 5, 18, 3, 58, 71, 0, 0, 0, 0, 0, 0, 0, 342, 38, 4, 0, 0, 26, 8, 74, 12, 0, 0, 0, 4, 8, 69, 10, 0, 0, 0, 10, 0, 66, 4, 1, 0, 0, 0, 3, 138, 9, 0, 0, 0, 0, 9, 234, 9, 0, 0, 0, 3, 6, 69, 4, 0, 0, 1, 2, 1, 21, 0, 0, 0, 0, 0, 0, 21, 2, 0, 0, 0, 0, 2, 14, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 674, 67, 0, 18, 2, 13, 34, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
1307三芳, 827, 73, 1, 4, 5, 34, 29, 0, 0, 0, 0, 0, 0, 0, 64, 15, 0, 0, 3, 10, 2, 102, 14, 0, 0, 0, 6, 8, 196, 11, 0, 1, 1, 9, 0, 13, 1, 0, 0, 0, 0, 1, 51, 3, 0, 0, 0, 1, 2, 145, 11, 0, 0, 0, 0, 11, 10, 0, 0, 0, 0, 0, 0, 46, 2, 0, 0, 0, 2, 0, 23, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 101, 6, 1, 0, 1, 0, 4, 55, 10, 0, 3, 0, 6, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2324仁寶, 1055, 135, 5, 7, 9, 70, 44, 0, 0, 0, 0, 0, 0, 0, 328, 57, 5, 1, 6, 36, 9, 90, 19, 0, 0, 0, 3, 16, 188, 26, 0, 1, 3, 22, 0, 9, 1, 0, 0, 0, 0, 1, 9, 1, 0, 0, 0, 0, 1, 105, 14, 0, 0, 0, 3, 11, 89, 3, 0, 2, 0, 0, 1, 18, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 61, 9, 0, 3, 0, 4, 2, 81, 5, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2722夏都, 268, 20, 0, 3, 0, 10, 7, 0, 0, 0, 0, 0, 0, 0, 13, 3, 0, 0, 0, 2, 1, 14, 1, 0, 0, 0, 0, 1, 35, 2, 0, 0, 0, 2, 0, 11, 1, 0, 0, 0, 0, 1, 23, 2, 0, 0, 0, 1, 1, 9, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 17, 2, 0, 0, 0, 0, 2, 18, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 56, 9, 0, 3, 0, 5, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
6120輔祥, 986, 115, 0, 4, 0, 65, 46, 0, 0, 0, 0, 0, 0, 0, 257, 41, 0, 1, 0, 34, 6, 37, 7, 0, 0, 0, 0, 7, 84, 7, 0, 0, 0, 7, 0, 82, 11, 0, 0, 0, 6, 5, 187, 23, 0, 1, 0, 9, 13, 75, 9, 0, 0, 0, 4, 5, 21, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 47, 7, 0, 0, 0, 0, 7, 14, 0, 0, 0, 0, 0, 0, 48, 1, 0, 0, 0, 1, 0, 99, 9, 0, 2, 0, 4, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
1413宏洲, 406, 31, 0, 5, 1, 8, 17, 0, 0, 0, 0, 0, 0, 0, 55, 9, 0, 0, 1, 6, 2, 33, 11, 0, 0, 0, 0, 11, 32, 1, 0, 0, 0, 1, 0, 9, 1, 0, 0, 0, 0, 1, 24, 2, 0, 0, 0, 0, 2, 21, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 144, 5, 0, 4, 0, 1, 0, 7, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
3014聯陽, 741, 69, 0, 3, 0, 44, 22, 0, 0, 0, 0, 0, 0, 0, 204, 22, 0, 0, 0, 17, 5, 35, 7, 0, 0, 0, 3, 4, 90, 11, 0, 0, 0, 11, 0, 11, 1, 0, 0, 0, 0, 1, 104, 12, 0, 0, 0, 6, 6, 40, 3, 0, 0, 0, 0, 3, 33, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 25, 2, 0, 0, 0, 0, 2, 13, 0, 0, 0, 0, 0, 0, 99, 2, 0, 1, 0, 1, 0, 55, 9, 0, 2, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
1103嘉泥, 1380, 135, 0, 17, 12, 68, 38, 217, 10, 0, 5, 0, 5, 0, 80, 11, 0, 0, 4, 7, 0, 289, 30, 0, 2, 1, 15, 12, 189, 19, 0, 1, 7, 10, 1, 58, 3, 0, 0, 0, 2, 1, 108, 18, 0, 0, 0, 13, 5, 56, 4, 0, 0, 0, 3, 1, 25, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 30, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 124, 17, 0, 3, 0, 13, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 21, 0, 6, 0, 0, 15, 
3057喬鼎, 1275, 102, 0, 3, 1, 49, 49, 0, 0, 0, 0, 0, 0, 0, 244, 32, 0, 1, 1, 26, 4, 172, 10, 0, 0, 0, 3, 7, 153, 18, 0, 0, 0, 17, 1, 9, 1, 0, 0, 0, 0, 1, 141, 4, 0, 1, 0, 0, 3, 303, 27, 0, 0, 0, 3, 24, 120, 5, 0, 0, 0, 0, 5, 17, 0, 0, 0, 0, 0, 0, 75, 4, 0, 0, 0, 0, 4, 11, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 6, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2316楠梓電, 642, 74, 0, 5, 2, 49, 18, 0, 0, 0, 0, 0, 0, 0, 205, 43, 0, 1, 1, 36, 5, 39, 3, 0, 0, 0, 2, 1, 89, 4, 0, 0, 1, 3, 0, 14, 2, 0, 0, 0, 0, 2, 24, 2, 0, 0, 0, 0, 2, 60, 6, 0, 0, 0, 2, 4, 41, 1, 0, 1, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 12, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 82, 4, 0, 0, 0, 3, 1, 34, 7, 0, 3, 0, 3, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
4737華廣, 680, 68, 0, 6, 2, 42, 18, 0, 0, 0, 0, 0, 0, 0, 184, 32, 0, 0, 2, 26, 4, 37, 7, 0, 0, 0, 3, 4, 22, 1, 0, 0, 0, 1, 0, 108, 2, 0, 0, 0, 1, 1, 18, 2, 0, 0, 0, 0, 2, 59, 7, 0, 0, 0, 4, 3, 21, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 32, 1, 0, 1, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 123, 15, 0, 5, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2439美律, 937, 132, 4, 8, 4, 87, 29, 91, 13, 0, 4, 0, 1, 8, 444, 87, 4, 0, 3, 72, 8, 48, 6, 0, 0, 0, 1, 5, 90, 7, 0, 1, 0, 6, 0, 11, 1, 0, 0, 0, 0, 1, 42, 5, 0, 0, 0, 1, 4, 25, 0, 0, 0, 0, 0, 0, 26, 1, 0, 0, 1, 0, 0, 21, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 43, 1, 0, 0, 0, 0, 1, 62, 10, 0, 3, 0, 6, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2535達欣工, 782, 72, 0, 16, 2, 38, 16, 0, 0, 0, 0, 0, 0, 0, 88, 13, 0, 0, 1, 7, 5, 12, 1, 0, 0, 0, 0, 1, 56, 3, 0, 0, 0, 3, 0, 11, 1, 0, 0, 0, 0, 1, 33, 3, 0, 0, 0, 0, 3, 127, 6, 0, 1, 0, 3, 2, 11, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 315, 44, 0, 15, 1, 25, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 
2377微星, 1779, 163, 0, 23, 10, 66, 64, 288, 33, 0, 10, 0, 7, 16, 181, 44, 0, 0, 4, 27, 13, 11, 1, 0, 0, 0, 0, 1, 67, 6, 0, 0, 0, 6, 0, 9, 1, 0, 0, 0, 0, 1, 10, 1, 0, 0, 0, 0, 1, 434, 19, 0, 2, 0, 6, 11, 20, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 72, 7, 0, 3, 0, 2, 2, 621, 51, 0, 8, 6, 18, 19, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2399映泰, 432, 28, 0, 1, 0, 16, 11, 0, 0, 0, 0, 0, 0, 0, 81, 17, 0, 0, 0, 14, 3, 50, 3, 0, 0, 0, 0, 3, 49, 2, 0, 0, 0, 2, 0, 10, 1, 0, 0, 0, 0, 1, 31, 2, 0, 0, 0, 0, 2, 85, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
9926新海, 413, 42, 0, 6, 1, 20, 15, 0, 0, 0, 0, 0, 0, 0, 40, 10, 0, 0, 0, 8, 2, 42, 5, 0, 1, 0, 2, 2, 39, 2, 0, 0, 0, 2, 0, 31, 3, 0, 0, 0, 1, 2, 42, 5, 0, 0, 1, 3, 1, 33, 5, 0, 1, 0, 1, 3, 36, 4, 0, 2, 0, 1, 1, 26, 1, 0, 0, 0, 0, 1, 15, 2, 0, 0, 0, 0, 2, 30, 0, 0, 0, 0, 0, 0, 35, 1, 0, 0, 0, 0, 1, 34, 4, 0, 2, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2448晶電, 831, 64, 0, 8, 1, 37, 18, 0, 0, 0, 0, 0, 0, 0, 149, 20, 0, 1, 1, 15, 3, 48, 7, 0, 0, 0, 2, 5, 60, 3, 0, 0, 0, 3, 0, 9, 1, 0, 0, 0, 0, 1, 104, 8, 0, 0, 0, 4, 4, 26, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 16, 2, 0, 0, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 138, 4, 0, 3, 0, 1, 0, 218, 17, 0, 4, 0, 12, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
3027盛達, 640, 80, 0, 4, 5, 47, 24, 0, 0, 0, 0, 0, 0, 0, 113, 31, 0, 2, 4, 23, 2, 12, 1, 0, 0, 0, 0, 1, 131, 22, 0, 0, 0, 21, 1, 8, 1, 0, 0, 0, 0, 1, 97, 10, 0, 0, 0, 1, 9, 15, 1, 0, 0, 0, 0, 1, 40, 4, 0, 0, 0, 1, 3, 40, 0, 0, 0, 0, 0, 0, 17, 2, 0, 0, 1, 0, 1, 60, 3, 0, 0, 0, 0, 3, 70, 1, 0, 0, 0, 1, 0, 27, 4, 0, 2, 0, 0, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2460建通, 2084, 259, 0, 7, 10, 137, 105, 36, 2, 0, 0, 0, 1, 1, 314, 38, 0, 0, 3, 31, 4, 106, 26, 0, 1, 0, 4, 21, 534, 60, 0, 0, 3, 56, 1, 97, 18, 0, 0, 0, 8, 10, 120, 15, 0, 0, 0, 6, 9, 551, 72, 0, 0, 0, 19, 53, 64, 6, 0, 1, 2, 1, 2, 30, 0, 0, 0, 0, 0, 0, 72, 8, 0, 1, 2, 3, 2, 28, 1, 0, 0, 0, 1, 0, 46, 0, 0, 0, 0, 0, 0, 75, 13, 0, 4, 0, 7, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2420新巨, 540, 42, 0, 7, 1, 17, 17, 0, 0, 0, 0, 0, 0, 0, 75, 9, 0, 0, 0, 6, 3, 74, 10, 0, 0, 0, 3, 7, 81, 3, 0, 1, 0, 2, 0, 15, 1, 0, 0, 0, 0, 1, 14, 1, 0, 0, 0, 0, 1, 22, 1, 0, 0, 0, 1, 0, 26, 1, 0, 0, 1, 0, 0, 39, 0, 0, 0, 0, 0, 0, 21, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 120, 14, 0, 6, 0, 5, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
